DATAFLOW,MEASURE,ASGS_2016,LABOURACCT_IND,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT,DECIMALS
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2010-Q1,4623982.934608087,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2010-Q2,4679958.346317324,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2010-Q3,4698563.89132103,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2010-Q4,4738238.408663694,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2011-Q1,4788145.292485368,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2011-Q2,4762186.185884925,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2011-Q3,4776598.96335459,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2011-Q4,4805235.737559052,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2012-Q1,4822912.182243138,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2012-Q2,4821936.241134591,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2012-Q3,4809956.972154667,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2012-Q4,4831271.362911665,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2013-Q1,4836870.134864317,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2013-Q2,4863193.824726912,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2013-Q3,4873409.265405274,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2013-Q4,4853083.60632638,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2014-Q1,4847930.238697965,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2014-Q2,4874709.170557332,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2014-Q3,4880933.722134174,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2014-Q4,4872391.344246882,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2015-Q1,4924701.8285503,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2015-Q2,4942295.212270604,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2015-Q3,4965545.336212286,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2015-Q4,4993955.13246309,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2016-Q1,5010629.098932747,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2016-Q2,5002155.981636959,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2016-Q3,5022213.062900894,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2016-Q4,5039280.70939558,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2017-Q1,5093634.282715667,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2017-Q2,5132374.034754599,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2017-Q3,5161926.760648198,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2017-Q4,5198467.689813588,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2018-Q1,5203725.425245293,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2018-Q2,5243511.555854136,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2018-Q3,5269701.982281766,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2018-Q4,5282173.319864983,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2019-Q1,5346376.85909279,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2019-Q2,5333761.980447688,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2019-Q3,5361111.253614181,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2019-Q4,5355316.199243816,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2020-Q1,5290935.311319423,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2020-Q2,4866069.561414169,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2020-Q3,5080083.2843032,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2020-Q4,5222902.063579537,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2021-Q1,5272389.094395159,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2021-Q2,5358871.850248954,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2021-Q3,5222595.28806855,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2021-Q4,5353693.803139869,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2022-Q1,5368583.796239086,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2022-Q2,5548625.731772675,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2022-Q3,5640062.91722677,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2022-Q4,5753749.082368572,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2023-Q1,5809800.739841335,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2023-Q2,5912117.692263275,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2023-Q3,5861243.071531448,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2023-Q4,5830682.555126683,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2024-Q1,5833327.292742865,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2024-Q2,5890644.175801928,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2024-Q3,5943658.913003171,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2024-Q4,5962469.945513465,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2025-Q1,5977807.668505324,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2025-Q2,5991815.297058101,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2025-Q3,6008821.480750779,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2025-Q4,6053794.788167686,HR,3,,,1
