DATAFLOW,MEASURE,ASGS_2016,LABOURACCT_IND,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT,DECIMALS
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1994-Q3,79.260602628877,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1994-Q4,80.917822812439,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1995-Q1,85.824090647391,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1995-Q2,88.818205062453,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1995-Q3,93.041879360095,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1995-Q4,97.321452987101,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1996-Q1,95.760170644292,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1996-Q2,95.061556953181,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1996-Q3,95.277410434456,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1996-Q4,96.769365610469,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1997-Q1,97.87182265436,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1997-Q2,99.625501461346,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1997-Q3,96.831170036441,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1997-Q4,98.297415338592,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1998-Q1,94.364501794862,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1998-Q2,94.826690258549,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1998-Q3,91.211473848054,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1998-Q4,84.013022887486,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1999-Q1,87.073250507004,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1999-Q2,85.155690927287,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1999-Q3,83.814161105587,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,1999-Q4,77.787727003204,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2000-Q1,77.18380752001,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2000-Q2,78.435024815203,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2000-Q3,76.311739576771,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2000-Q4,77.907262084636,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2001-Q1,78.075659996416,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2001-Q2,78.9982287309,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2001-Q3,78.561718293915,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2001-Q4,80.286900920204,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2002-Q1,79.078700177691,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2002-Q2,78.52068662666,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2002-Q3,79.466615091092,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2002-Q4,80.687723052942,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2003-Q1,79.596705455234,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2003-Q2,79.139458969443,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2003-Q3,82.41237812795,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2003-Q4,82.141544215128,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2004-Q1,78.110926855475,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2004-Q2,77.606084039698,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2004-Q3,77.801608368108,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2004-Q4,79.240631702052,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2005-Q1,84.275569495656,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2005-Q2,88.968656821371,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2005-Q3,91.314440840333,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2005-Q4,98.424364636431,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2006-Q1,105.630424236588,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2006-Q2,105.084342680346,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2006-Q3,109.156057522041,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2006-Q4,108.90237923839,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2007-Q1,107.156800981601,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2007-Q2,111.739677009728,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2007-Q3,115.815233142964,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2007-Q4,115.88042087749,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2008-Q1,118.518828507283,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2008-Q2,121.044465168826,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2008-Q3,132.040558945273,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2008-Q4,139.547040484158,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2009-Q1,140.60049127741,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2009-Q2,134.497651338135,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2009-Q3,131.176601121891,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2009-Q4,133.702052390041,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2010-Q1,141.618755172881,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2010-Q2,140.541489919859,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2010-Q3,142.418355607071,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2010-Q4,146.548418317188,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2011-Q1,148.595716063494,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2011-Q2,151.811152264984,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2011-Q3,162.283556894872,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2011-Q4,170.391019593759,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2012-Q1,186.675993146676,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2012-Q2,184.837705729128,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2012-Q3,193.256704109685,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2012-Q4,194.22109142747,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2013-Q1,185.00082196195,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2013-Q2,187.71242404346,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2013-Q3,190.083356188032,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2013-Q4,186.673643091833,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2014-Q1,190.610900781866,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2014-Q2,185.678752229678,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2014-Q3,178.982615397816,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2014-Q4,180.852232083688,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2015-Q1,178.506533712157,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2015-Q2,175.873298172445,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2015-Q3,171.069031131999,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2015-Q4,171.654424258512,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2016-Q1,166.479879192385,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2016-Q2,164.449789466376,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2016-Q3,157.204814747688,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2016-Q4,155.081789404196,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2017-Q1,157.53401213942,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2017-Q2,158.282434810217,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2017-Q3,163.462333621392,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2017-Q4,166.835389022965,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2018-Q1,176.302700371308,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2018-Q2,170.222974530451,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2018-Q3,171.075224217822,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2018-Q4,173.743032339726,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2019-Q1,173.686017719281,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2019-Q2,179.225217619383,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2019-Q3,184.181368470917,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2019-Q4,182.584067706289,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2020-Q1,186.40104748888,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2020-Q2,179.639195431047,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2020-Q3,180.555801771909,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2020-Q4,182.746822446856,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2021-Q1,188.283915102695,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2021-Q2,184.523945120229,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2021-Q3,179.815461785825,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2021-Q4,203.455950600942,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2022-Q1,202.335902352593,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2022-Q2,202.802249460606,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2022-Q3,195.909945990115,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2022-Q4,203.11394862624,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2023-Q1,207.820225899222,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2023-Q2,211.475825026737,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2023-Q3,215.214534646351,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2023-Q4,217.652868988097,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2024-Q1,219.589016759503,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2024-Q2,227.782910589656,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2024-Q3,230.777528227461,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2024-Q4,229.791695251058,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2025-Q1,226.81349991538,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2025-Q2,223.78700147339,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2025-Q3,224.154320706686,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,10,Q,2025-Q4,229.277332815151,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,B,10,Q,1994-Q3,41097.0732022516,HR,3,,,1
